DATAFLOW,FREQ,REF_AREA,DATA_TYPE,COICOP_2018,COICOP_CATEG,TOT_EQUI_EXPEND_QUANTILE,PURCH_BEHAVIOUR,NUMBER_HOUSEHOLD_COMP,HOUSEHOLD_TYPOLOGY,EDU_LEV_REFPERS,LABPROF_STATUS_B_REF,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_COICOP,NOTE_COICOP_CATEG,NOTE_TOT_EQUI_EXPEND_QUANTILE,NOTE_PURCH_BEHAVIOUR,NOTE_NUMBER_HOUSEHOLD_COMP,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_EDU_LEV_REFPERS,NOTE_LABPROF_STATUS_B_REF,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0835,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,0.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0835,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0839,ALL,ALL,ALL,N1,HH,99,ALL,2022,6.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0839,ALL,ALL,ALL,N2,HH,99,ALL,2022,10.13,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0839,ALL,ALL,ALL,N3,HH,99,ALL,2022,12.81,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0839,ALL,ALL,ALL,N4,HH,99,ALL,2022,12.81,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0839,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,11.22,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0839,ALL,ALL,ALL,TOT,HH,99,ALL,2022,9.62,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,09,ALL,ALL,ALL,N1,HH,99,ALL,2022,54.79,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,09,ALL,ALL,ALL,N2,HH,99,ALL,2022,89,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,09,ALL,ALL,ALL,N3,HH,99,ALL,2022,121.93,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,09,ALL,ALL,ALL,N4,HH,99,ALL,2022,140.86,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,09,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,147.58,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,09,ALL,ALL,ALL,TOT,HH,99,ALL,2022,91.94,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,091,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,091,ALL,ALL,ALL,N2,HH,99,ALL,2022,2.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,091,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.94,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,091,ALL,ALL,ALL,N4,HH,99,ALL,2022,2.28,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,091,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,0.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,091,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0911,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0911,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0911,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0911,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.4,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0911,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0911,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.26,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0912,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0912,ALL,ALL,ALL,N2,HH,99,ALL,2022,1.87,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0912,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.45,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0912,ALL,ALL,ALL,N4,HH,99,ALL,2022,1.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0912,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0912,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,092,ALL,ALL,ALL,N1,HH,99,ALL,2022,6.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,092,ALL,ALL,ALL,N2,HH,99,ALL,2022,10.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,092,ALL,ALL,ALL,N3,HH,99,ALL,2022,20.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,092,ALL,ALL,ALL,N4,HH,99,ALL,2022,24.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,092,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,22.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,092,ALL,ALL,ALL,TOT,HH,99,ALL,2022,12.98,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0921,ALL,ALL,ALL,N1,HH,99,ALL,2022,3.36,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0921,ALL,ALL,ALL,N2,HH,99,ALL,2022,7.23,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0921,ALL,ALL,ALL,N3,HH,99,ALL,2022,14.72,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0921,ALL,ALL,ALL,N4,HH,99,ALL,2022,17.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0921,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,16.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0921,ALL,ALL,ALL,TOT,HH,99,ALL,2022,8.84,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0922,ALL,ALL,ALL,N1,HH,99,ALL,2022,2.78,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0922,ALL,ALL,ALL,N2,HH,99,ALL,2022,3.21,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0922,ALL,ALL,ALL,N3,HH,99,ALL,2022,5.32,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0922,ALL,ALL,ALL,N4,HH,99,ALL,2022,7.55,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0922,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,6.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0922,ALL,ALL,ALL,TOT,HH,99,ALL,2022,4.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,093,ALL,ALL,ALL,N1,HH,99,ALL,2022,15.83,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,093,ALL,ALL,ALL,N2,HH,99,ALL,2022,30.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,093,ALL,ALL,ALL,N3,HH,99,ALL,2022,29.93,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,093,ALL,ALL,ALL,N4,HH,99,ALL,2022,25.87,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,093,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,26.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,093,ALL,ALL,ALL,TOT,HH,99,ALL,2022,24.2,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0931,ALL,ALL,ALL,N1,HH,99,ALL,2022,5.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0931,ALL,ALL,ALL,N2,HH,99,ALL,2022,10.78,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0931,ALL,ALL,ALL,N3,HH,99,ALL,2022,8.92,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0931,ALL,ALL,ALL,N4,HH,99,ALL,2022,8.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0931,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,8.94,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0931,ALL,ALL,ALL,TOT,HH,99,ALL,2022,8.18,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0932,ALL,ALL,ALL,N1,HH,99,ALL,2022,10.26,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0932,ALL,ALL,ALL,N2,HH,99,ALL,2022,19.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0932,ALL,ALL,ALL,N3,HH,99,ALL,2022,21.01,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0932,ALL,ALL,ALL,N4,HH,99,ALL,2022,17.54,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0932,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,17.1,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0932,ALL,ALL,ALL,TOT,HH,99,ALL,2022,16.02,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,094,ALL,ALL,ALL,N1,HH,99,ALL,2022,12.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,094,ALL,ALL,ALL,N2,HH,99,ALL,2022,18.45,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,094,ALL,ALL,ALL,N3,HH,99,ALL,2022,27.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,094,ALL,ALL,ALL,N4,HH,99,ALL,2022,33.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,094,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,38.65,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,094,ALL,ALL,ALL,TOT,HH,99,ALL,2022,20.73,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0941,ALL,ALL,ALL,N1,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0941,ALL,ALL,ALL,N2,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0941,ALL,ALL,ALL,N3,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0941,ALL,ALL,ALL,N4,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0941,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0941,ALL,ALL,ALL,TOT,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0942,ALL,ALL,ALL,N1,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0942,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.48,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0942,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0942,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0942,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0942,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.31,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0943,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0943,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0943,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0943,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0943,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,0.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0943,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.1,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0944,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.31,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0944,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.18,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0944,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.38,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0944,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0944,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0944,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0945,ALL,ALL,ALL,N1,HH,99,ALL,2022,2.74,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0945,ALL,ALL,ALL,N2,HH,99,ALL,2022,5.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0945,ALL,ALL,ALL,N3,HH,99,ALL,2022,4.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0945,ALL,ALL,ALL,N4,HH,99,ALL,2022,3.95,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0945,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,7,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0945,ALL,ALL,ALL,TOT,HH,99,ALL,2022,4.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0946,ALL,ALL,ALL,N1,HH,99,ALL,2022,6.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0946,ALL,ALL,ALL,N2,HH,99,ALL,2022,9.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0946,ALL,ALL,ALL,N3,HH,99,ALL,2022,18.47,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0946,ALL,ALL,ALL,N4,HH,99,ALL,2022,26.01,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0946,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,27.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0946,ALL,ALL,ALL,TOT,HH,99,ALL,2022,12.94,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0947,ALL,ALL,ALL,N1,HH,99,ALL,2022,2.38,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0947,ALL,ALL,ALL,N2,HH,99,ALL,2022,3.42,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0947,ALL,ALL,ALL,N3,HH,99,ALL,2022,3.55,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0947,ALL,ALL,ALL,N4,HH,99,ALL,2022,3.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0947,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,3.37,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0947,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.05,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,095,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.38,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,095,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,095,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.67,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,095,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.59,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,095,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,0.45,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,095,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0951,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0951,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.19,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0951,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0951,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0951,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,0.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0951,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.2,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0952,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.26,,,,,,,,,,,,,,,,
